60071,12,19,5.52,1,32,45,15.8,9.63
60072,12,19,5.64,0,33,44,43,8.02
60073,12,19,6.46,1,40,18,46,7.16
60074,12,19,6.61,1,16,32,55.2,7.04
60075,12,19,6.73,1,10,35,36,8.73
60076,12,19,7.01,1,52,26,19.9,8.26
60077,12,19,7.48,0,2,2,24.9,9.23
60078,12,19,11.51,0,61,8,10.8,7.78
60079,12,19,11.87,1,52,32,8.8,8.62
60080,12,19,13.2,0,52,34,30.1,8.53
60081,12,19,13.52,0,3,19,10.8,8.01
60082,12,19,14.08,0,71,55,1.4,8.91
60083,12,19,15.93,1,25,3,37,7.77
60084,12,19,16.63,0,47,49,48,7.86
60085,12,19,17.44,0,56,58,47.6,8.9
60086,12,19,18.84,0,16,16,26.1,7.33
60087,12,19,19.2,1,23,2,4.9,6.26
60088,12,19,20.19,0,8,54,52.6,6.84
60089,12,19,20.25,1,14,32,30.3,6.52
60090,12,19,20.9,0,59,17,28.5,8.6
60091,12,19,22.27,1,17,43,43.6,8.05
60092,12,19,23.6,1,9,27,52.8,9.03
60093,12,19,24.52,1,28,22,55.8,10.62
60094,12,19,24.93,1,39,37,28.8,8.38
60095,12,19,25.45,1,6,59,30.8,8.63
60096,12,19,27.3,0,26,6,25.7,8.43
60097,12,19,28.37,1,24,17,3.4,9.02
60098,12,19,29.66,1,28,9,26,6.38
60099,12,19,29.99,0,53,1,30.8,8.59
60100,12,19,31.22,1,30,10,4.6,8.78
60101,12,19,31.48,1,40,56,22.2,7.86
60102,12,19,32.15,0,32,35,19.8,7.45
60103,12,19,33.07,0,40,50,20.6,8.64
60104,12,19,36.11,0,36,43,11.8,10.18
60105,12,19,37.43,0,5,51,3.9,8.86
60106,12,19,37.87,0,19,15,21.8,9.25
60107,12,19,38.58,1,54,14,26.5,9.14
60108,12,19,39.96,1,62,29,1.4,10.03
60109,12,19,39.92,1,51,34,57.1,10.77
60110,12,19,40.03,0,49,30,7.5,7.41
60111,12,19,40.27,1,62,21,32.7,7.85
60112,12,19,40.44,1,5,32,43,9.06
60113,12,19,40.72,0,39,22,36.7,8.08
60114,12,19,41.12,1,57,32,58.8,10.02
60115,12,19,41.86,1,58,50,44.8,11.87
60116,12,19,42.57,1,51,28,35.8,10.61
60117,12,19,42.61,0,19,11,56.1,8.23
60118,12,19,44.48,1,47,43,46.6,10.86
60119,12,19,45.81,0,76,48,3.2,6.85
60120,12,19,47.37,1,6,2,28.2,7.72
60121,12,19,48.23,1,52,46,46.1,11.12
60122,12,19,48.72,1,48,59,2.9,5.28
60123,12,19,50.63,1,28,27,51.8,6.64
60124,12,19,50.93,1,14,23,0.3,8.95
60125,12,19,51.4,1,47,48,10.3,8.35
60126,12,19,51.86,1,11,35,54.9,8.25
60127,12,19,52.56,1,74,10,0.7,9.94
60128,12,19,53.71,0,62,51,15.1,6.81
60129,12,19,54.39,0,0,40,0.3,3.89
60130,12,19,54.67,1,10,29,3.9,8.39
60131,12,19,55.05,0,43,59,52.2,10.31
60132,12,19,55.31,0,26,44,12.8,6.6
60133,12,19,55.38,1,5,40,17.8,7.28
60134,12,19,55.6,0,48,18,59.3,7.36
60135,12,19,55.74,0,19,16,29.1,8.71
60136,12,19,57.25,0,15,3,45.7,7.94
60137,12,19,57.79,0,65,0,50.5,8.2
60138,12,19,58.16,0,41,21,34.8,7
60139,12,19,58.2,1,30,29,11.6,8.01
60140,12,19,58.6,1,43,36,31.9,7.68
60141,12,19,59.14,1,4,27,25.6,9.56
60142,12,19,59.67,0,28,31,31.7,7.81
60143,12,20,0.65,0,29,2,3.2,8.35
60144,12,20,2.49,0,41,56,43.2,8.65
60145,12,20,2.86,1,17,17,7.5,8.5
60146,12,20,3.19,1,83,22,26.4,7.84
60147,12,20,4.01,0,8,7,33.4,8.83
60148,12,20,4.61,0,47,47,55.8,8.87
60149,12,20,4.85,0,37,48,11.5,7.67
60150,12,20,4.89,1,13,51,18.3,6.94
60151,12,20,4.93,0,48,48,8.1,8.9
60152,12,20,6.14,1,15,42,53.8,8.04
60153,12,20,6.3,0,56,43,3.1,7.87
60154,12,20,8.13,1,9,53,32.8,7.6
60155,12,20,9.95,0,14,7,31.1,8.32
60156,12,20,10.42,1,41,24,24.8,8.9
60157,12,20,10.83,0,22,10,32.3,5.94
60158,12,20,11.51,1,53,35,8,9.11
60159,12,20,13.18,1,53,52,41.6,8.61
60160,12,20,13.15,0,10,47,45.8,8.66
60161,12,20,13.55,1,37,54,7.8,6.73
60162,12,20,14.05,1,66,2,7.4,11.58
60163,12,20,15.13,0,53,23,18.1,8.25
60164,12,20,15.21,0,0,8,40.5,8.34
60165,12,20,15.98,0,64,38,52,7.14
60166,12,20,16.38,0,36,37,54.7,8.26
60167,12,20,16.87,0,4,30,37,7.16
60168,12,20,17.84,1,26,0,6.6,6.16
60169,12,20,18.98,0,66,17,0.8,7.74
60170,12,20,19.72,1,26,37,11.1,5.52
60171,12,20,20.2,1,33,43,54.9,10.06
60172,12,20,21.15,1,3,18,45.8,4.97
60173,12,20,21.54,1,64,46,34.9,9.17
60174,12,20,21.81,0,2,55,24,11.83
60175,12,20,23.04,1,66,23,28.2,7.12
60176,12,20,23.5,1,35,42,14.9,10.04
60177,12,20,24.13,0,6,33,25.3,9.17
60178,12,20,24.54,1,0,34,20.6,9.99
60179,12,20,26.07,0,7,36,49.3,8.97
60180,12,20,27.35,1,61,18,34.8,7.21
60181,12,20,27.64,1,9,59,23.9,10.38
60182,12,20,27.79,0,42,58,23.2,8.96
60183,12,20,28.28,0,65,50,33.5,6.2
60184,12,20,32.76,1,43,24,30.2,8.42
60185,12,20,33.22,1,80,0,57,8.41
60186,12,20,33.51,1,31,8,4.7,11.62
60187,12,20,33.59,0,30,26,20,8.49
60188,12,20,33.72,1,13,45,4.5,9.88
60189,12,20,33.71,0,22,12,57,5.2
60190,12,20,34.04,1,1,30,53.2,9.69
60191,12,20,34.54,0,36,1,46.1,9.05
60192,12,20,35.83,1,63,40,13,7.22
60193,12,20,38.58,1,20,3,53.5,8.35
60194,12,20,39.33,0,3,59,42,7.94
60195,12,20,39.71,1,44,38,40.8,10.08
60196,12,20,40.73,1,29,32,0.7,10.3
60197,12,20,41.37,1,27,3,17.4,6.32
60198,12,20,41.14,1,15,8,38.7,9.03
60199,12,20,41.9,0,20,13,38.2,8.92
60200,12,20,42.11,1,22,54,52,8.46
60201,12,20,42.27,1,34,59,58.4,9.33
60202,12,20,43.09,1,17,47,33.6,4.72
60203,12,20,43.33,0,70,51,49,10.9
60204,12,20,44.05,0,36,12,13.7,8.23
60205,12,20,44.23,0,52,15,24.9,10.06
60206,12,20,45.58,1,25,45,57.2,9.05
60207,12,20,47.05,0,19,53,45.3,8.99
60208,12,20,47.67,0,19,50,29.6,10.38
60209,12,20,48.75,0,22,19,39.8,8.6
60210,12,20,48.75,1,15,32,27.5,6.47
60211,12,20,49.16,0,64,57,37.4,7.98
60212,12,20,50.83,1,57,51,51.4,5.54
60213,12,20,51.02,0,12,51,12.2,8.24
60214,12,20,51.06,0,59,6,6,8.76
60215,12,20,51.19,0,67,32,15.5,8.1
60216,12,20,53.04,0,56,2,55,8.62
60217,12,20,53.9,0,15,48,54.7,8.07
60218,12,20,53.9,0,52,9,55.2,10.47
60219,12,20,54.17,0,47,27,16.7,7.11
60220,12,20,55.51,1,6,34,18.9,9.15
60221,12,20,55.72,0,13,33,56.7,5.14
60222,12,20,56.65,1,16,59,23.6,8.99
60223,12,20,57.13,0,55,1,17.8,9
60224,12,21,0.18,1,4,32,16.4,8.2
60225,12,21,0.53,1,53,19,3.8,8.44
60226,12,21,1.76,1,34,0,3.7,9.84
60227,12,21,1.72,0,29,11,1.5,9.67
60228,12,21,2.39,0,69,57,6.3,10.49
60229,12,21,2.51,1,45,30,53.2,7.39
60230,12,21,3.54,1,25,1,52.7,7.31
60231,12,21,4.1,1,38,1,25.8,7.48
60232,12,21,3.95,0,72,48,55,9.27
60233,12,21,4.82,1,25,43,12.2,8.06
60234,12,21,6.66,1,71,26,22.7,9.76
60235,12,21,6.6,0,42,33,43.2,6.83
60236,12,21,8.48,0,11,28,32.5,8.6
60237,12,21,8.59,0,11,28,45.6,9.58
60238,12,21,9.17,0,65,50,8.7,8.39
60239,12,21,9.61,0,38,18,9.6,8.12
60240,12,21,10.12,1,41,28,59.2,7.72
60241,12,21,10.22,0,45,0,11.8,8.53
60242,12,21,10.28,1,31,18,8,8.68
60243,12,21,11.03,0,56,46,26.5,7.75
60244,12,21,11.15,1,34,41,12.3,7.13
60245,12,21,11.75,0,48,3,19.1,8.9
60246,12,21,12.61,0,57,18,14,8.51
60247,12,21,12.87,1,5,29,25.1,9.19
60248,12,21,13.4,0,9,32,57.4,7.66
60249,12,21,14.16,1,3,42,28,8.35
60250,12,21,14.88,0,45,23,12.9,9.23
60251,12,21,15.16,0,50,11,39.6,9
60252,12,21,15.54,0,30,33,20,9.5
60253,12,21,16.27,0,26,43,56.9,7.57
60254,12,21,19.04,1,46,39,30.1,10.11
60255,12,21,19.77,1,56,58,44.1,9.34
60256,12,21,20.91,1,32,10,35.4,9.14
60257,12,21,21.03,0,54,30,5.7,8.43
60258,12,21,21.21,1,46,35,24.1,10.48
60259,12,21,21.14,0,62,16,53.9,6.56
60260,12,21,21.81,0,60,24,4.9,3.59
60261,12,21,21.94,0,80,3,41.5,7.65
60262,12,21,23.91,0,48,41,55.9,9.84
60263,12,21,24.23,0,50,58,11.6,9.67
60264,12,21,24.59,1,2,43,41.7,8.41
60265,12,21,24.94,1,34,2,43.6,10.95
60266,12,21,26.75,1,24,59,49.4,7.38
60267,12,21,28.11,0,47,16,9.2,8.54
60268,12,21,28.5,1,61,44,52.4,8.23
60269,12,21,28.56,1,61,28,7.3,9.28
60270,12,21,28.99,1,50,13,51.3,10.66
60271,12,21,29.37,1,36,46,48.9,10.36
60272,12,21,29.51,1,7,49,7.2,9.54
60273,12,21,29.87,0,30,29,6.2,8.4
60274,12,21,32.38,1,24,30,43.1,8.94
60275,12,21,32.6,0,44,16,6.3,7.58
60276,12,21,34.2,1,62,58,29.1,10.34
60277,12,21,34.33,0,9,23,59.6,8.26
60278,12,21,35.25,0,69,6,37.2,7.64
60279,12,21,37.76,0,47,31,7,8.65
60280,12,21,37.83,0,0,9,28.6,8.08
60281,12,21,38.58,0,27,16,22.7,8.12
60282,12,21,39.37,1,21,18,11.6,8.35
60283,12,21,41.58,0,22,53,19.2,7.71
60284,12,21,42.68,0,51,32,3.8,8.73
60285,12,21,44.43,1,43,13,11.5,10.47
60286,12,21,44.68,1,39,23,48.5,10.32
60287,12,21,44.82,0,79,27,59.7,7.51
60288,12,21,44.77,0,61,32,19,7.91
60289,12,21,44.88,1,45,27,51.1,9.33
60290,12,21,45.12,1,21,52,21.8,7.41
60291,12,21,46.65,0,49,56,56.3,6.58
60292,12,21,48.1,0,34,46,47.9,9.4
60293,12,21,49.03,1,26,32,56.8,9.31
60294,12,21,49.25,0,49,40,0.4,10.13
60295,12,21,49.93,1,40,42,33.6,7.98
60296,12,21,50.07,0,54,24,1,9
60297,12,21,49.89,0,85,0,36.6,9.13
60298,12,21,51.11,0,4,23,10.8,7.34
60299,12,21,51.95,0,18,24,0.2,8.55
60300,12,21,52.24,1,28,8,59.8,9.9
60301,12,21,53.04,1,55,24,44.6,9.66
60302,12,21,53.38,0,57,18,29.4,8.88
60303,12,21,53.94,1,42,8,6.5,9.36
60304,12,21,56.17,1,27,18,34.3,8.51
60305,12,21,56.3,1,47,10,56.1,6.33
60306,12,21,56.32,0,57,2,55.7,8.17
60307,12,21,56.39,1,14,50,40.6,9.55
60308,12,21,57.44,0,56,22,27.8,5.91
60309,12,21,57.47,0,58,24,56.2,8.49
60310,12,21,59.84,0,41,3,32.3,8.54
60311,12,22,1.44,1,33,5,26.5,7.48
60312,12,22,1.97,0,56,5,37.8,9.36
60313,12,22,2.1,1,16,44,41.3,6.67
60314,12,22,2.62,1,34,15,21.1,8.78
60315,12,22,4.23,0,8,33,27.6,8.98
60316,12,22,4.31,1,61,35,29.1,6.74
60317,12,22,4.61,0,31,56,45.5,8.27
60318,12,22,4.62,0,51,23,9.1,8.6
60319,12,22,6.74,1,59,36,24,9.35
60320,12,22,7.39,0,67,31,19.5,5.15
60321,12,22,7.75,0,58,26,38.7,11.45
60322,12,22,8.36,1,7,34,10.8,9.17
60323,12,22,8.64,0,35,30,43.1,7.02
60324,12,22,8.77,0,51,49,22.9,10.78
60325,12,22,8.8,1,11,34,6.9,9.97
60326,12,22,9.22,1,18,22,15.5,10.32
60327,12,22,10.86,1,24,46,26,6.21
60328,12,22,11.43,1,49,28,44.9,9.66
